document,degradation,level,pipeline,cer,wer,taux_mots_detectes,taux_mots_manquants
00070353.png,compression_jpeg,faible,pipeline_complet,0.6464019851116626,0.8253968253968254,0.24299065420560748,0.7570093457943925
0001239897.png,compression_jpeg,faible,aucun,0.7398477157360406,0.9022556390977443,0.14893617021276595,0.851063829787234
0001239897.png,compression_jpeg,faible,deskew_seul,0.7398477157360406,0.9022556390977443,0.14893617021276595,0.851063829787234
0001239897.png,compression_jpeg,faible,denoise_seul,0.7347715736040609,0.9097744360902256,0.1276595744680851,0.8723404255319149
0001239897.png,compression_jpeg,faible,contraste_seul,0.7652284263959391,0.9699248120300752,0.1276595744680851,0.8723404255319149
0001239897.png,compression_jpeg,faible,binarisation_seule,0.815989847715736,0.9473684210526315,0.09574468085106383,0.9042553191489362
0001239897.png,compression_jpeg,faible,pipeline_complet,0.9657360406091371,1.0,0.0,1.0
12603270.png,compression_jpeg,faible,aucun,0.6869918699186992,0.86,0.6068376068376068,0.3931623931623932
12603270.png,compression_jpeg,faible,deskew_seul,0.7022357723577236,0.92,0.5555555555555556,0.4444444444444444
12603270.png,compression_jpeg,faible,denoise_seul,0.6453252032520326,0.8266666666666667,0.6068376068376068,0.3931623931623932
12603270.png,compression_jpeg,faible,contraste_seul,0.6961382113821138,0.8933333333333333,0.5897435897435898,0.41025641025641024
12603270.png,compression_jpeg,faible,binarisation_seule,0.7886178861788617,1.0533333333333332,0.452991452991453,0.5470085470085471
12603270.png,compression_jpeg,faible,pipeline_complet,0.7144308943089431,0.9666666666666667,0.13675213675213677,0.8632478632478633
00093726.png,compression_jpeg,faible,aucun,0.6910569105691057,0.7887931034482759,0.6073619631901841,0.3926380368098159
00093726.png,compression_jpeg,faible,deskew_seul,0.6999260901699926,0.8232758620689655,0.5828220858895705,0.4171779141104295
00093726.png,compression_jpeg,faible,denoise_seul,0.6400591278640059,0.7629310344827587,0.6073619631901841,0.3926380368098159
00093726.png,compression_jpeg,faible,contraste_seul,0.7080561714708056,0.8318965517241379,0.6257668711656442,0.3742331288343558
00093726.png,compression_jpeg,faible,binarisation_seule,0.6940133037694013,0.8491379310344828,0.5276073619631901,0.47239263803680986
00093726.png,compression_jpeg,faible,pipeline_complet,0.7368810051736882,0.9181034482758621,0.20245398773006135,0.7975460122699387
91974562.png,compression_jpeg,faible,aucun,0.3655913978494624,0.616822429906542,0.5760869565217391,0.42391304347826086
91974562.png,compression_jpeg,faible,deskew_seul,0.3655913978494624,0.616822429906542,0.5760869565217391,0.42391304347826086
91974562.png,compression_jpeg,faible,denoise_seul,0.2857142857142857,0.5327102803738317,0.6304347826086957,0.3695652173913043
91974562.png,compression_jpeg,faible,contraste_seul,0.3195084485407066,0.5607476635514018,0.6304347826086957,0.3695652173913043
91974562.png,compression_jpeg,faible,binarisation_seule,0.6359447004608295,0.8037383177570093,0.44565217391304346,0.5543478260869565
91974562.png,compression_jpeg,faible,pipeline_complet,0.6036866359447005,0.8878504672897196,0.20652173913043478,0.7934782608695652
0060308461.png,compression_jpeg,faible,aucun,0.5645161290322581,0.8496732026143791,0.5739130434782609,0.4260869565217391
0060308461.png,compression_jpeg,faible,deskew_seul,0.5645161290322581,0.8496732026143791,0.5739130434782609,0.4260869565217391
0060308461.png,compression_jpeg,faible,denoise_seul,0.5526881720430108,0.8496732026143791,0.6086956521739131,0.3913043478260869
0060308461.png,compression_jpeg,faible,contraste_seul,0.6279569892473118,0.8562091503267973,0.6173913043478261,0.3826086956521739
0060308461.png,compression_jpeg,faible,binarisation_seule,0.7182795698924731,0.9215686274509803,0.5304347826086957,0.4695652173913043
0060308461.png,compression_jpeg,faible,pipeline_complet,0.6430107526881721,0.869281045751634,0.25217391304347825,0.7478260869565218
00866042.png,compression_jpeg,faible,aucun,0.6525297619047619,0.7875647668393783,0.49079754601226994,0.50920245398773
00866042.png,compression_jpeg,faible,deskew_seul,0.6547619047619048,0.772020725388601,0.4723926380368098,0.5276073619631902
00866042.png,compression_jpeg,faible,denoise_seul,0.6480654761904762,0.7823834196891192,0.49693251533742333,0.5030674846625767
00866042.png,compression_jpeg,faible,contraste_seul,0.6242559523809523,0.7772020725388601,0.4601226993865031,0.5398773006134969
00866042.png,compression_jpeg,faible,binarisation_seule,0.6041666666666666,0.8031088082901554,0.32515337423312884,0.6748466257668712
00866042.png,compression_jpeg,faible,pipeline_complet,0.6398809523809523,0.7823834196891192,0.24539877300613497,0.754601226993865
91391286.png,compression_jpeg,faible,aucun,0.4457831325301205,0.7171717171717171,0.6404494382022472,0.3595505617977528
91391286.png,compression_jpeg,faible,deskew_seul,0.4292168674698795,0.6565656565656566,0.6179775280898876,0.3820224719101124
91391286.png,compression_jpeg,faible,denoise_seul,0.45180722891566266,0.7070707070707071,0.6067415730337079,0.3932584269662921
91391286.png,compression_jpeg,faible,contraste_seul,0.4397590361445783,0.6464646464646465,0.6404494382022472,0.3595505617977528
91391286.png,compression_jpeg,faible,binarisation_seule,0.5150602409638554,0.7777777777777778,0.38202247191011235,0.6179775280898876
91391286.png,compression_jpeg,faible,pipeline_complet,0.47289156626506024,0.7474747474747475,0.42696629213483145,0.5730337078651686
0060214859.png,compression_jpeg,faible,aucun,0.3968705547652916,0.6466165413533834,0.49523809523809526,0.5047619047619047
0060214859.png,compression_jpeg,faible,deskew_seul,0.3968705547652916,0.6466165413533834,0.49523809523809526,0.5047619047619047
0060214859.png,compression_jpeg,faible,denoise_seul,0.422475106685633,0.6842105263157895,0.5047619047619047,0.49523809523809526
0060214859.png,compression_jpeg,faible,contraste_seul,0.44523470839260315,0.6691729323308271,0.5428571428571428,0.4571428571428572
0060214859.png,compression_jpeg,faible,binarisation_seule,0.48364153627311524,0.7518796992481203,0.44761904761904764,0.5523809523809524
0060214859.png,compression_jpeg,faible,pipeline_complet,0.6500711237553343,0.9097744360902256,0.2571428571428571,0.7428571428571429
92314414.png,compression_jpeg,faible,aucun,0.23717948717948717,0.3458333333333333,0.8,0.19999999999999996
92314414.png,compression_jpeg,faible,deskew_seul,0.28561253561253563,0.4166666666666667,0.7294117647058823,0.2705882352941177
92314414.png,compression_jpeg,faible,denoise_seul,0.23433048433048434,0.3333333333333333,0.8117647058823529,0.18823529411764706
92314414.png,compression_jpeg,faible,contraste_seul,0.2257834757834758,0.32083333333333336,0.8352941176470589,0.16470588235294115
92314414.png,compression_jpeg,faible,binarisation_seule,0.24074074074074073,0.35833333333333334,0.7588235294117647,0.24117647058823533
92314414.png,compression_jpeg,faible,pipeline_complet,0.3055555555555556,0.5583333333333333,0.5882352941176471,0.4117647058823529
0012602424.png,compression_jpeg,faible,aucun,0.6184,0.776255707762557,0.44171779141104295,0.558282208588957
0012602424.png,compression_jpeg,faible,deskew_seul,0.6184,0.776255707762557,0.44171779141104295,0.558282208588957
0012602424.png,compression_jpeg,faible,denoise_seul,0.6256,0.7945205479452054,0.44785276073619634,0.5521472392638036
0012602424.png,compression_jpeg,faible,contraste_seul,0.6384,0.817351598173516,0.4110429447852761,0.5889570552147239
0012602424.png,compression_jpeg,faible,binarisation_seule,0.6792,0.8356164383561644,0.3374233128834356,0.6625766871165644
0012602424.png,compression_jpeg,faible,pipeline_complet,0.7424,0.9178082191780822,0.2331288343558282,0.7668711656441718
93351929_93351931.png,compression_jpeg,faible,aucun,0.5558546433378196,0.7117117117117117,0.7346938775510204,0.26530612244897955
93351929_93351931.png,compression_jpeg,faible,deskew_seul,0.5558546433378196,0.7117117117117117,0.7346938775510204,0.26530612244897955
93351929_93351931.png,compression_jpeg,faible,denoise_seul,0.5464333781965006,0.6936936936936937,0.7448979591836735,0.2551020408163265
93351929_93351931.png,compression_jpeg,faible,contraste_seul,0.5450874831763123,0.6936936936936937,0.7346938775510204,0.26530612244897955
93351929_93351931.png,compression_jpeg,faible,binarisation_seule,0.847913862718708,0.954954954954955,0.6122448979591837,0.3877551020408163
93351929_93351931.png,compression_jpeg,faible,pipeline_complet,0.7335127860026918,0.918918918918919,0.45918367346938777,0.5408163265306123
93380187.png,compression_jpeg,faible,aucun,0.5816435432230523,0.756578947368421,0.3739130434782609,0.6260869565217391
93380187.png,compression_jpeg,faible,deskew_seul,0.6307363927427961,0.8026315789473685,0.3217391304347826,0.6782608695652175
93380187.png,compression_jpeg,faible,denoise_seul,0.5901814300960512,0.756578947368421,0.4260869565217391,0.5739130434782609
93380187.png,compression_jpeg,faible,contraste_seul,0.5816435432230523,0.7697368421052632,0.391304347826087,0.6086956521739131
93380187.png,compression_jpeg,faible,binarisation_seule,0.6627534685165422,0.9078947368421053,0.3652173913043478,0.6347826086956522
93380187.png,compression_jpeg,faible,pipeline_complet,0.6029882604055496,0.9210526315789473,0.17391304347826086,0.8260869565217391
91356315.png,compression_jpeg,faible,aucun,0.6380471380471381,0.79,0.35135135135135137,0.6486486486486487
91356315.png,compression_jpeg,faible,deskew_seul,0.5757575757575758,0.8,0.43243243243243246,0.5675675675675675
91356315.png,compression_jpeg,faible,denoise_seul,0.7441077441077442,0.88,0.2972972972972973,0.7027027027027026
91356315.png,compression_jpeg,faible,contraste_seul,0.6548821548821548,0.82,0.28378378378378377,0.7162162162162162
91356315.png,compression_jpeg,faible,binarisation_seule,0.6616161616161617,0.87,0.2702702702702703,0.7297297297297297
91356315.png,compression_jpeg,faible,pipeline_complet,0.7104377104377104,0.87,0.1891891891891892,0.8108108108108107
0071032807.png,compression_jpeg,moyen,aucun,0.2942477876106195,0.5147058823529411,0.7213114754098361,0.2786885245901639
0071032807.png,compression_jpeg,moyen,deskew_seul,0.2942477876106195,0.5147058823529411,0.7213114754098361,0.2786885245901639
0071032807.png,compression_jpeg,moyen,denoise_seul,0.2831858407079646,0.4852941176470588,0.8032786885245902,0.19672131147540983
0071032807.png,compression_jpeg,moyen,contraste_seul,0.28761061946902655,0.5147058823529411,0.7213114754098361,0.2786885245901639
0071032807.png,compression_jpeg,moyen,binarisation_seule,0.3163716814159292,0.7058823529411765,0.5245901639344263,0.47540983606557374
0071032807.png,compression_jpeg,moyen,pipeline_complet,0.5464601769911505,0.8676470588235294,0.11475409836065574,0.8852459016393442
91356315.png,compression_jpeg,moyen,aucun,0.5791245791245792,0.82,0.40540540540540543,0.5945945945945945
91356315.png,compression_jpeg,moyen,deskew_seul,0.49663299663299665,0.75,0.44594594594594594,0.5540540540540541
91356315.png,compression_jpeg,moyen,denoise_seul,1.0,1.0,0.0,1.0
91356315.png,compression_jpeg,moyen,contraste_seul,0.5824915824915825,0.76,0.33783783783783783,0.6621621621621622
91356315.png,compression_jpeg,moyen,binarisation_seule,0.6161616161616161,0.84,0.28378378378378377,0.7162162162162162
91356315.png,compression_jpeg,moyen,pipeline_complet,0.6734006734006734,0.91,0.14864864864864866,0.8513513513513513
81619486_9488.png,compression_jpeg,moyen,aucun,0.5839572192513369,0.7792207792207793,0.4222222222222222,0.5777777777777777
81619486_9488.png,compression_jpeg,moyen,deskew_seul,0.6459893048128342,0.8571428571428571,0.3888888888888889,0.6111111111111112
81619486_9488.png,compression_jpeg,moyen,denoise_seul,0.5828877005347594,0.7922077922077922,0.5111111111111111,0.48888888888888893
81619486_9488.png,compression_jpeg,moyen,contraste_seul,0.6449197860962567,0.7857142857142857,0.35555555555555557,0.6444444444444444
81619486_9488.png,compression_jpeg,moyen,binarisation_seule,0.653475935828877,0.8896103896103896,0.3111111111111111,0.6888888888888889
81619486_9488.png,compression_jpeg,moyen,pipeline_complet,0.7978609625668449,0.961038961038961,0.08888888888888889,0.9111111111111111
0060091229.png,compression_jpeg,moyen,aucun,0.1650326797385621,0.4444444444444444,0.611764705882353,0.388235294117647
0060091229.png,compression_jpeg,moyen,deskew_seul,0.1650326797385621,0.4444444444444444,0.611764705882353,0.388235294117647
0060091229.png,compression_jpeg,moyen,denoise_seul,0.15196078431372548,0.42424242424242425,0.611764705882353,0.388235294117647
0060091229.png,compression_jpeg,moyen,contraste_seul,0.18790849673202614,0.4444444444444444,0.5764705882352941,0.42352941176470593
0060091229.png,compression_jpeg,moyen,binarisation_seule,0.28594771241830064,0.7373737373737373,0.3176470588235294,0.6823529411764706
0060091229.png,compression_jpeg,moyen,pipeline_complet,0.5555555555555556,0.8585858585858586,0.18823529411764706,0.8117647058823529
0011899960.png,compression_jpeg,moyen,aucun,0.22875,0.46153846153846156,0.6635514018691588,0.33644859813084116
0011899960.png,compression_jpeg,moyen,deskew_seul,0.22875,0.46153846153846156,0.6635514018691588,0.33644859813084116
0011899960.png,compression_jpeg,moyen,denoise_seul,0.2175,0.4358974358974359,0.719626168224299,0.28037383177570097
0011899960.png,compression_jpeg,moyen,contraste_seul,0.225,0.452991452991453,0.6635514018691588,0.33644859813084116
0011899960.png,compression_jpeg,moyen,binarisation_seule,0.26875,0.6153846153846154,0.4766355140186916,0.5233644859813085
0011899960.png,compression_jpeg,moyen,pipeline_complet,0.7275,0.9401709401709402,0.08411214953271028,0.9158878504672897
87682908.png,compression_jpeg,moyen,aucun,0.5790139064475348,0.736,0.7333333333333333,0.2666666666666667
87682908.png,compression_jpeg,moyen,deskew_seul,0.5878634639696586,0.752,0.6761904761904762,0.32380952380952377
87682908.png,compression_jpeg,moyen,denoise_seul,0.5802781289506953,0.744,0.7047619047619048,0.2952380952380952
87682908.png,compression_jpeg,moyen,contraste_seul,0.5815423514538559,0.76,0.6761904761904762,0.32380952380952377
87682908.png,compression_jpeg,moyen,binarisation_seule,0.6144121365360303,0.888,0.5047619047619047,0.49523809523809526
87682908.png,compression_jpeg,moyen,pipeline_complet,0.5739570164348925,0.872,0.42857142857142855,0.5714285714285714
71202511.png,compression_jpeg,moyen,aucun,0.5233716475095785,0.7417840375586855,0.4868421052631579,0.513157894736842
71202511.png,compression_jpeg,moyen,deskew_seul,0.5678160919540229,0.8544600938967136,0.40789473684210525,0.5921052631578947
71202511.png,compression_jpeg,moyen,denoise_seul,0.5057471264367817,0.6854460093896714,0.5855263157894737,0.4144736842105263
71202511.png,compression_jpeg,moyen,contraste_seul,0.5417624521072797,0.8075117370892019,0.47368421052631576,0.5263157894736843
71202511.png,compression_jpeg,moyen,binarisation_seule,0.535632183908046,0.8262910798122066,0.40131578947368424,0.5986842105263157
71202511.png,compression_jpeg,moyen,pipeline_complet,0.6904214559386973,0.92018779342723,0.13815789473684212,0.8618421052631579
87533049.png,compression_jpeg,moyen,aucun,0.6363636363636364,0.9272727272727272,0.41935483870967744,0.5806451612903225
87533049.png,compression_jpeg,moyen,deskew_seul,0.3827751196172249,0.6727272727272727,0.3763440860215054,0.6236559139784946
87533049.png,compression_jpeg,moyen,denoise_seul,0.6044657097288676,0.8636363636363636,0.41935483870967744,0.5806451612903225
87533049.png,compression_jpeg,moyen,contraste_seul,0.39553429027113235,0.7181818181818181,0.3010752688172043,0.6989247311827957
87533049.png,compression_jpeg,moyen,binarisation_seule,0.6555023923444976,0.9636363636363636,0.21505376344086022,0.7849462365591398
87533049.png,compression_jpeg,moyen,pipeline_complet,0.6778309409888357,0.9090909090909091,0.22580645161290322,0.7741935483870968
81619511_9513.png,compression_jpeg,moyen,aucun,0.5841081994928149,0.883495145631068,0.30597014925373134,0.6940298507462687
81619511_9513.png,compression_jpeg,moyen,deskew_seul,0.6365173288250211,0.8932038834951457,0.20149253731343283,0.7985074626865671
81619511_9513.png,compression_jpeg,moyen,denoise_seul,0.5604395604395604,0.8252427184466019,0.30597014925373134,0.6940298507462687
81619511_9513.png,compression_jpeg,moyen,contraste_seul,0.6272189349112426,0.8640776699029126,0.22388059701492538,0.7761194029850746
81619511_9513.png,compression_jpeg,moyen,binarisation_seule,0.760777683854607,0.9563106796116505,0.1417910447761194,0.8582089552238806
81619511_9513.png,compression_jpeg,moyen,pipeline_complet,0.790363482671175,0.970873786407767,0.05970149253731343,0.9402985074626866
91315069_91315070.png,compression_jpeg,moyen,aucun,0.39045553145336226,0.5061728395061729,0.7391304347826086,0.26086956521739135
91315069_91315070.png,compression_jpeg,moyen,deskew_seul,0.39045553145336226,0.5061728395061729,0.7391304347826086,0.26086956521739135
91315069_91315070.png,compression_jpeg,moyen,denoise_seul,0.4078091106290672,0.5802469135802469,0.7101449275362319,0.28985507246376807
91315069_91315070.png,compression_jpeg,moyen,contraste_seul,0.29067245119305857,0.43209876543209874,0.7391304347826086,0.26086956521739135
91315069_91315070.png,compression_jpeg,moyen,binarisation_seule,0.4229934924078091,0.6419753086419753,0.6086956521739131,0.3913043478260869
91315069_91315070.png,compression_jpeg,moyen,pipeline_complet,0.93058568329718,0.9753086419753086,0.028985507246376812,0.9710144927536232
0001476912.png,compression_jpeg,moyen,aucun,0.8114285714285714,1.0208333333333333,0.6071428571428571,0.3928571428571429
0001476912.png,compression_jpeg,moyen,deskew_seul,0.8114285714285714,1.0208333333333333,0.6071428571428571,0.3928571428571429
0001476912.png,compression_jpeg,moyen,denoise_seul,0.8590476190476191,0.9895833333333334,0.5476190476190477,0.45238095238095233
0001476912.png,compression_jpeg,moyen,contraste_seul,0.8857142857142857,1.1041666666666667,0.5833333333333334,0.41666666666666663
0001476912.png,compression_jpeg,moyen,binarisation_seule,0.9923809523809524,1.6458333333333333,0.2619047619047619,0.7380952380952381
0001476912.png,compression_jpeg,moyen,pipeline_complet,0.7523809523809524,0.9895833333333334,0.13095238095238096,0.8690476190476191
0011906503.png,compression_jpeg,moyen,aucun,0.5332914572864321,0.7355371900826446,0.6759776536312849,0.3240223463687151
0011906503.png,compression_jpeg,moyen,deskew_seul,0.5332914572864321,0.7355371900826446,0.6759776536312849,0.3240223463687151
0011906503.png,compression_jpeg,moyen,denoise_seul,0.5383165829145728,0.71900826446281,0.6983240223463687,0.3016759776536313
0011906503.png,compression_jpeg,moyen,contraste_seul,0.6017587939698492,0.7727272727272727,0.6089385474860335,0.3910614525139665
0011906503.png,compression_jpeg,moyen,binarisation_seule,0.5584170854271356,0.8801652892561983,0.4134078212290503,0.5865921787709497
0011906503.png,compression_jpeg,moyen,pipeline_complet,0.6576633165829145,0.9132231404958677,0.1340782122905028,0.8659217877094972
0001485288.png,compression_jpeg,moyen,aucun,0.3282312925170068,0.56,0.6666666666666666,0.33333333333333337
0001485288.png,compression_jpeg,moyen,deskew_seul,0.3163265306122449,0.53,0.735632183908046,0.26436781609195403
0001485288.png,compression_jpeg,moyen,denoise_seul,0.3197278911564626,0.54,0.6896551724137931,0.31034482758620685
0001485288.png,compression_jpeg,moyen,contraste_seul,0.30612244897959184,0.57,0.7241379310344828,0.27586206896551724
0001485288.png,compression_jpeg,moyen,binarisation_seule,0.5255102040816326,0.79,0.5402298850574713,0.45977011494252873
0001485288.png,compression_jpeg,moyen,pipeline_complet,0.42857142857142855,0.76,0.28735632183908044,0.7126436781609196
81574683.png,compression_jpeg,moyen,aucun,0.5766784452296819,0.7489177489177489,0.6432432432432432,0.3567567567567568
81574683.png,compression_jpeg,moyen,deskew_seul,0.623321554770318,0.7792207792207793,0.6648648648648648,0.33513513513513515
81574683.png,compression_jpeg,moyen,denoise_seul,0.5886925795053004,0.7532467532467533,0.6270270270270271,0.37297297297297294
81574683.png,compression_jpeg,moyen,contraste_seul,0.6247349823321555,0.7705627705627706,0.4540540540540541,0.5459459459459459
81574683.png,compression_jpeg,moyen,binarisation_seule,0.5957597173144876,0.7835497835497836,0.3945945945945946,0.6054054054054054
81574683.png,compression_jpeg,moyen,pipeline_complet,0.6530035335689046,0.8095238095238095,0.2756756756756757,0.7243243243243243
13149651.png,compression_jpeg,moyen,aucun,0.7531234382808596,0.9784615384615385,0.23076923076923078,0.7692307692307692
13149651.png,compression_jpeg,moyen,deskew_seul,0.7641179410294853,0.9723076923076923,0.3942307692307692,0.6057692307692308
13149651.png,compression_jpeg,moyen,denoise_seul,0.7511244377811095,0.9784615384615385,0.1971153846153846,0.8028846153846154
13149651.png,compression_jpeg,moyen,contraste_seul,0.7741129435282359,0.9784615384615385,0.30288461538461536,0.6971153846153846
13149651.png,compression_jpeg,moyen,binarisation_seule,0.7681159420289855,0.9846153846153847,0.22596153846153846,0.7740384615384616
13149651.png,compression_jpeg,moyen,pipeline_complet,0.7986006996501749,0.9446153846153846,0.10576923076923077,0.8942307692307693
0011974919.png,compression_jpeg,fort,aucun,0.46321525885558584,0.7314814814814815,0.5544554455445545,0.4455445544554455
0011974919.png,compression_jpeg,fort,deskew_seul,0.46321525885558584,0.7314814814814815,0.5544554455445545,0.4455445544554455
0011974919.png,compression_jpeg,fort,denoise_seul,0.44005449591280654,0.7314814814814815,0.5544554455445545,0.4455445544554455
0011974919.png,compression_jpeg,fort,contraste_seul,0.44141689373297005,0.7222222222222222,0.6039603960396039,0.39603960396039606
0011974919.png,compression_jpeg,fort,binarisation_seule,0.5613079019073569,0.8981481481481481,0.3069306930693069,0.693069306930693
0011974919.png,compression_jpeg,fort,pipeline_complet,0.6062670299727521,0.9166666666666666,0.19801980198019803,0.801980198019802
00836244.png,compression_jpeg,fort,aucun,0.6947916666666667,0.8674033149171271,0.23648648648648649,0.7635135135135135
00836244.png,compression_jpeg,fort,deskew_seul,0.6947916666666667,0.8674033149171271,0.23648648648648649,0.7635135135135135
00836244.png,compression_jpeg,fort,denoise_seul,0.678125,0.850828729281768,0.2635135135135135,0.7364864864864865
00836244.png,compression_jpeg,fort,contraste_seul,0.7104166666666667,0.8784530386740331,0.16891891891891891,0.8310810810810811
00836244.png,compression_jpeg,fort,binarisation_seule,0.71875,0.8950276243093923,0.16216216216216217,0.8378378378378378
00836244.png,compression_jpeg,fort,pipeline_complet,0.803125,0.9005524861878453,0.12837837837837837,0.8716216216216216
0060094595.png,compression_jpeg,fort,aucun,0.8122270742358079,0.9496402877697842,0.23300970873786409,0.7669902912621359
0060094595.png,compression_jpeg,fort,deskew_seul,0.7685589519650655,0.9064748201438849,0.3106796116504854,0.6893203883495146
0060094595.png,compression_jpeg,fort,denoise_seul,0.8165938864628821,0.9496402877697842,0.27184466019417475,0.7281553398058253
0060094595.png,compression_jpeg,fort,contraste_seul,0.8326055312954876,0.9496402877697842,0.1553398058252427,0.8446601941747574
0060094595.png,compression_jpeg,fort,binarisation_seule,0.8326055312954876,0.9856115107913669,0.0970873786407767,0.9029126213592233
0060094595.png,compression_jpeg,fort,pipeline_complet,0.8078602620087336,0.9712230215827338,0.038834951456310676,0.9611650485436893
0060091229.png,compression_jpeg,fort,aucun,0.20751633986928106,0.45454545454545453,0.611764705882353,0.388235294117647
0060091229.png,compression_jpeg,fort,deskew_seul,0.20751633986928106,0.45454545454545453,0.611764705882353,0.388235294117647
0060091229.png,compression_jpeg,fort,denoise_seul,0.23202614379084968,0.45454545454545453,0.5764705882352941,0.42352941176470593
0060091229.png,compression_jpeg,fort,contraste_seul,0.3349673202614379,0.6262626262626263,0.4235294117647059,0.5764705882352941
0060091229.png,compression_jpeg,fort,binarisation_seule,0.5016339869281046,0.8787878787878788,0.21176470588235294,0.788235294117647
0060091229.png,compression_jpeg,fort,pipeline_complet,0.5375816993464052,0.8585858585858586,0.24705882352941178,0.7529411764705882
92298125.png,compression_jpeg,fort,aucun,0.3565989847715736,0.5357142857142857,0.6,0.4
92298125.png,compression_jpeg,fort,deskew_seul,0.43781725888324874,0.6071428571428571,0.4782608695652174,0.5217391304347826
92298125.png,compression_jpeg,fort,denoise_seul,0.33883248730964466,0.5071428571428571,0.6173913043478261,0.3826086956521739
92298125.png,compression_jpeg,fort,contraste_seul,0.42385786802030456,0.6428571428571429,0.5043478260869565,0.4956521739130435
92298125.png,compression_jpeg,fort,binarisation_seule,0.467005076142132,0.6642857142857143,0.4260869565217391,0.5739130434782609
92298125.png,compression_jpeg,fort,pipeline_complet,0.434010152284264,0.7857142857142857,0.40869565217391307,0.5913043478260869
89386032.png,compression_jpeg,fort,aucun,0.2981366459627329,0.4782608695652174,0.7721518987341772,0.22784810126582278
89386032.png,compression_jpeg,fort,deskew_seul,0.32298136645962733,0.5108695652173914,0.7848101265822784,0.21518987341772156
89386032.png,compression_jpeg,fort,denoise_seul,0.2950310559006211,0.4782608695652174,0.7848101265822784,0.21518987341772156
89386032.png,compression_jpeg,fort,contraste_seul,0.3338509316770186,0.5434782608695652,0.6962025316455697,0.30379746835443033
89386032.png,compression_jpeg,fort,binarisation_seule,0.4052795031055901,0.782608695652174,0.35443037974683544,0.6455696202531646
89386032.png,compression_jpeg,fort,pipeline_complet,0.39285714285714285,0.7282608695652174,0.4050632911392405,0.5949367088607596
0013255595.png,compression_jpeg,fort,aucun,0.47186147186147187,0.6764705882352942,0.6176470588235294,0.38235294117647056
0013255595.png,compression_jpeg,fort,deskew_seul,0.47186147186147187,0.6764705882352942,0.6176470588235294,0.38235294117647056
0013255595.png,compression_jpeg,fort,denoise_seul,0.47186147186147187,0.6764705882352942,0.6470588235294118,0.3529411764705882
0013255595.png,compression_jpeg,fort,contraste_seul,0.47619047619047616,0.6176470588235294,0.5588235294117647,0.4411764705882353
0013255595.png,compression_jpeg,fort,binarisation_seule,0.6623376623376623,1.1470588235294117,0.2647058823529412,0.7352941176470589
0013255595.png,compression_jpeg,fort,pipeline_complet,0.70995670995671,0.9117647058823529,0.3235294117647059,0.6764705882352942
87533049.png,compression_jpeg,fort,aucun,0.6363636363636364,0.9181818181818182,0.3333333333333333,0.6666666666666667
87533049.png,compression_jpeg,fort,deskew_seul,0.48165869218500795,0.8636363636363636,0.34408602150537637,0.6559139784946236
87533049.png,compression_jpeg,fort,denoise_seul,0.6475279106858054,0.9272727272727272,0.3333333333333333,0.6666666666666667
87533049.png,compression_jpeg,fort,contraste_seul,0.45933014354066987,0.8181818181818182,0.1935483870967742,0.8064516129032258
87533049.png,compression_jpeg,fort,binarisation_seule,0.5167464114832536,0.8818181818181818,0.12903225806451613,0.8709677419354839
87533049.png,compression_jpeg,fort,pipeline_complet,0.6650717703349283,0.9818181818181818,0.23655913978494625,0.7634408602150538
0060077689.png,compression_jpeg,fort,aucun,0.6841216216216216,0.8663366336633663,0.1949685534591195,0.8050314465408805
0060077689.png,compression_jpeg,fort,deskew_seul,0.6841216216216216,0.8663366336633663,0.1949685534591195,0.8050314465408805
0060077689.png,compression_jpeg,fort,denoise_seul,0.660472972972973,0.8613861386138614,0.27672955974842767,0.7232704402515724
0060077689.png,compression_jpeg,fort,contraste_seul,0.6908783783783784,0.8910891089108911,0.1949685534591195,0.8050314465408805
0060077689.png,compression_jpeg,fort,binarisation_seule,0.6680743243243243,0.9257425742574258,0.15723270440251572,0.8427672955974843
0060077689.png,compression_jpeg,fort,pipeline_complet,0.7516891891891891,0.9306930693069307,0.11949685534591195,0.8805031446540881
00866042.png,compression_jpeg,fort,aucun,0.6830357142857143,0.8134715025906736,0.43558282208588955,0.5644171779141105
00866042.png,compression_jpeg,fort,deskew_seul,0.6436011904761905,0.8082901554404145,0.4294478527607362,0.5705521472392638
00866042.png,compression_jpeg,fort,denoise_seul,0.6153273809523809,0.7979274611398963,0.4171779141104294,0.5828220858895705
00866042.png,compression_jpeg,fort,contraste_seul,0.6525297619047619,0.7927461139896373,0.31901840490797545,0.6809815950920246
00866042.png,compression_jpeg,fort,binarisation_seule,0.6860119047619048,0.9015544041450777,0.20245398773006135,0.7975460122699387
00866042.png,compression_jpeg,fort,pipeline_complet,0.6473214285714286,0.8497409326424871,0.17177914110429449,0.8282208588957055
91161344_91161347.png,compression_jpeg,fort,aucun,0.7425952045133991,0.9251968503937008,0.3287671232876712,0.6712328767123288
91161344_91161347.png,compression_jpeg,fort,deskew_seul,0.7545839210155149,0.937007874015748,0.3356164383561644,0.6643835616438356
91161344_91161347.png,compression_jpeg,fort,denoise_seul,0.729901269393512,0.937007874015748,0.3493150684931507,0.6506849315068493
91161344_91161347.png,compression_jpeg,fort,contraste_seul,0.7602256699576869,0.952755905511811,0.23972602739726026,0.7602739726027398
